Unnamed: 0,fecha,HORA declarada,Ruta,OperadOR,flight_no,route,ac_type,registration,cn_ln,all_aboard,PASAJEROS A BORDO,crew_aboard,cantidad de fallecidos,passenger_fatalities,crew_fatalities,ground,summary,_year,fallecidos_porcentaje
4348,2001-09-11,10:03,"Shanksville, Pennsylvania",United Air Lines,93,Newark - San Francisco,Boeing B-757-222,N591UA,28142/718,44,37,7,44,37,7,0,The aircraft was hijacked after taking off from Newark International Airport. The hijackers took control of the aircraft and turned the plane towards Washington D.C.  A struggle ensued between the passengers and hijackers after which the plane crashed at a high rate of speed into a field in the Pennsylvania countryside. It was one of four planes that were hijacked the same day.,2001,100.0
4364,2001-11-27,01:56,"Port Harcourt, Nigeria",MK Airlines,?,Luxembourg - Port Harcourt,Boeing 747-246F,9G-MKI,22063/432,13,0,13,1,0,1,0,"The cargo plane contacted the ground 700 meters short of the runway, broke in two and burned.",2001,7.69
4373,2002-01-16,16:29,"Near Solo, Indonesia",Garuda Indonesia Airlines,421,Mataram - Yogyakarta - Jakarta,Boeing B-737-3Q8,PK-GWA,24403/1706,62,54,8,1,0,1,0,"The aircraft suffered a flame out of both engines in torrential rains while on approach  to Yogyakarta. The crew made an emergency landing in the Bengawan Solo River, in shallow water. The plane circled several times before diving in a steep course towards the river. The plane's left wing struck a river bank before it plunged into the water. The reason the crew flew into extreme weather was the heavy rain and hail was shadowed on the radar and blocked from radar view. In addition, the airplane had a partially failed battery which was exhausted by two attempts to restart the engines, producing a total electrical failure. A flight attendant drowned in the shallow water when she jumped from the plane.",2002,1.61
4376,2002-01-28,11:00,"Near Ipiales, Colombia",TAME,120,Quito -  Tulcán - Cali,Boeing B-727-134,HC-BLF,19692/498,92,83,9,92,83,9,0,"The airliner crashed into the fogbound 15,721 ft. Nevado de Cumbal volcano, in the Andes mountains, near the Ecuador / Colombian border. Air traffic control lost contact with the plane as it circled into Colombian territory to maneuver around snow capped mountain peaks and return to the Ecuadorian border city of Tulcán. The pilot's decision to initiate and continue the flight towards Tulcán Airport while below minimum meteorological conditions established in the company's standard operating procedure.  Inadequate navigation and operation of the aircraft by the pilot in command consistent with entering the holding pattern at the Tulcán NDB with a velocity of 230 knots indicated and with a bank angle of 15 degrees, exceeding the maximum limit of 180 knots stipulated throughout the procedure, and using a bank angle inferior to the recommended 25 to 30 degrees, thereby departing holding pattern obstacle protection, leading to a collision against the Cumbal Volcano.",2002,100.0
4385,2002-04-15,11:23,"Busan, South Korea",Air China,129,Beijing - Busan,Boeing B-767-200ER,B-2552,23308/127,166,155,11,128,120,8,0,"The aircraft crashed onto a mountain, in fog, wind and rain while attempting to land at Kimhae Airport. A strong southerly wind required the aircraft to make a turn and approach the runway from the north. The aircraft crashed near the peak of Mt. Mulbong, approximately 3 mile north of the runway. The plane bounced three times before hitting the ground and exploding. More than 1,000 trees were uprooted by the impact. The plane was off course when the crew turned on final. The flight crew performed the circling approach, not being aware of the weather minima of wide-body aircraft (B767-200) for landing, and in the approach briefing, did not include the missed approach, etc., among the items specified in Air China’s operations and training manuals. The flight crew exercised poor crew resource management and lost situational awareness during the circling approach to runway 18R, which led them to fly outside of the circling approach area, delaying the base turn, contrary to the captain’s intention to make a timely base turn. The flight crew did not execute a missed approach when they lost sight of the runway during the circling approach to runway 18R, which led them to strike high terrain (mountain) near the airport. When the first officer advised the captain to ascend again for landing, about 5 seconds before impact, the captain did not react, nor did the first officer initiate the missed approach himself.",2002,77.11
4389,2002-05-07,15:17,"Near Tunis, Tunisia",EgyptAir,843,Cairo - Tunis,Boeing B-737-566,SU-GBI,25307/2135,62,56,6,14,11,3,0,"The jet airliner crashed into a hillside, 4 miles from the Tunis-Carthage airport, as the pilot attempted to make a landing. The plane's landing gear had failed to open during the approach into Tunis-Carthage airport and the pilot had made another circuit before attempting a fresh landing when the plane crashed in heavy rain and high winds. The accident was attributed to the rough weather conditions and the pilot's inability to deal with the situation.",2002,22.58
4392,2002-05-25,15:29,"Off Penghu Island, Taiwan",China Airlines (Taiwan),611,Taipei - Hong Kong,Boeing B-747-209B,B-18255,21843/386,225,206,19,225,206,19,0,"The flight crashed into the sea, 31 miles NE of the Penghu (Pescadore) Islands in the Taiwan Strait. The plane disappeared from radar while flying at 35,000 ft. approximately 20 minutes after taking off from Chiang Kai Shek Airport. There was no distress call and the weather was good at the time. Military radar revealed the aircraft  disintegrated in midair, breaking into four pieces. Only 175 of 225 bodies were recovered. The carrier  failed to conduct a preventive anti-rust operation in a timely manner every four years. Damage from a 1980 tailstrike was not properly repaired and fatigue cracks formed, which eventually led to a structural failure.",2002,100.0
4397,2002-07-01,23:36,"Uberlingen, Germany",Bashkirian Airlines / DHL Worldwide Express,2937 / 611,Moscow-Munich-Barcelona / Bahrain/Brussels,Tupolev TU-154M / Boeing B-757-23APF,RA85816/A9C-DHL,1006 / 24635/258,71,57,14,71,57,14,0,"The airliner and cargo plane collided over southern Germany at 35,400 ft. Debris was spread across a 20 mile radius. Fifty-two children on a beach holiday were among the 69 aboard the Tupolev. The Tupolev pilot received contradictory instructions. The collision avoidance warning system (TCAS) told the pilot to ascend followed by an order from the Swiss air traffic controller to descend one second later. The Russian plane did not immediately respond to the tower's order to descend, so he repeated the command 14 seconds later. Thirty seconds later the two planes collided. The Tupolev's TCAS was telling the pilots to ascend. The Boeing's TCAS was telling the pilots to descend. The Swiss air traffic controller was telling the Tupolev's pilots to descend. The air traffic controller that guided the planes had no way of knowing the Russian pilot was receiving contradictory instruction from his cockpit TCAS unless told so by the pilot. Russian aviation officials said the pilot correctly gave precedence to the control tower, but Western aviation experts said pilots are trained to give precedence to the cockpit warning. In addition, the controller was left alone on duty while his partner went on a break and was preoccupied with another aircraft. This was accepted policy at Skyguide, the Swiss air control company. In addition, maintenance crews, working on the computer system, limited the controller's information he was receiving including conflict alert warnings. Sadly, one-and-a-half years later, the controller, Peter Nielsen, was stabbed to death by a Russian man who had lost his wife and two children in the accident.",2002,100.0
4398,2002-07-04,11:15,"Bangui, Central African Republic",Prestige Airlines (Cargo) Charter,?,"N'Djamena, Chad - Brazzaville, Congo",Boeing B-707-123B,9XR-IS,19335,27,19,8,27,19,8,0,The aircraft crashed 2 miles short of the runway into the Guitangola neighborhood of Bangui. The plane was bound for Brazzaville but diverted to Bangui because of mechanical problems. Two survived but succumbed to their injuries.,2002,100.0
4436,2003-03-06,15:45,"Tamanrasset, Algeria",Air Algerie,6289,Tamanrasset - Algiers,Boeing B-737-2T4,7T-VEZ,22700/885,103,97,6,102,96,6,0,"The starboard engine caught fire and failed while the plane was attempting to take off. The aircraft continued about 2,000 ft. past the end of the runway and crashed. The accident was caused by the loss of an engine during a critical phase of flight, the non-retraction of the landing gear after the engine failure, and the Captain, the pilot not flying, taking over control of the airplane before having clearly identified the problem.",2003,99.03
4454,2003-07-08,04:00,"Port Sudan, Sudan",Sudan Airways,139,Port Sudan - Khartoum,Boeing 737-2J8C,ST-AFK,21169/429,117,106,11,117,106,11,0,"The plane's crew reported technical difficulties (engine failure) 10 minutes after taking off from Port Sudan Airport. The plane crashed into a hillside, 3 miles from the airport as the crew tried to return and make emergency landing. A three-year-old boy was the only survivor.",2003,100.0
4485,2003-12-25,14:55,"Cotonou, Benin",Union des Transports Aeriens de Guinee,141,"Conakry, Guinea - Cotonou, Benin - Beirut, Lebanon",Boeing B-727-223,3X-GDO,21370/1276,161,151,10,140,132,8,0,"The B-727 was barely able to climb after taking off from Cotonou Airport. The landing gear struck a building housing electronics, crashed through the barrier fence and broke up along the shoreline adjacent to the airport. The plane was overloaded by 10 tons of cargo which was improperly distributed. The pilot was tried, convicted and sentenced to 20 years in jail by a Lebanese court.",2003,86.96
4486,2004-01-03,04:44,"Off Sharm el Sheikh, Egypt",Flash Air,604,"Sharm el Sheikh, Egypt - Cairo, Egypt",Boeing B-737-3Q8,SU-ZCF,26283/2383,148,135,13,148,135,13,0,"Shortly after taking off,  the aircraft crashed into the Red Sea, 7 miles south of the airport. There were mostly French tourists on board heading home from the holidays. Possibly, the pilot suffered spatial disorientation and the copilot was unwilling to challenge his more experienced superior, however, no decisive cause was ever found.",2004,100.0
4516,2004-10-14,03:56,"Halifax, Nova Scotia, Canada",MK Airlines,1602,"Windsor Locks - Halifax - Zaragoza, Spain",Boeing 747-244B-SF,9G-MKJ,22170,7,0,7,7,0,7,0,"The cargo plane did not gain altitude and ran off the end of the runway and crashed into a forest. The aircraft's lower aft fuselage struck a berm supporting a localizer antenna, resulting in the tail separating from the aircraft, rendering the aircraft uncontrollable. The incorrect V speeds and thrust setting were too low to enable the aircraft to take off safely for the actual weight of the aircraft. The pilots of MKA1602 did not carry out the gross error check in accordance with the company's standard operating procedures (SOPs), and the incorrect take-off performance data were not detected. Crew fatigue.",2004,100.0
4538,2005-02-03,17:00,"Near Kabul, Afghanistan",Kam Air,904,Herat - Kabul,Boeing B-737-200,EX-037,22075/630,104,96,8,104,96,8,0,"Unable to land at Kabul because of a blizzard, the crew tried to reach Peshawar, Pakistan but crashed into 11,000 ft. Chaperi Mountain near Kabul.",2005,100.0
4550,2005-04-20,22:15,"Tehran, Iran",Saha Airline Services,?,Krish - Teran,Boeing B-707-3J9C,EP-SHE,21127/915,169,157,12,3,3,0,0,Soon after experiencing a hard landing an engine began burning while the aircraft was taxiing. The plane then skidded of the runway and fell into the Kan River. One of the passenger's infant fell into the river and drowned while exiting the aircraft.,2005,1.78
4564,2005-08-14,12:20,"Near Grammatikos, Greece",Helios Airways,522,"Larnaca, Cyprus - Athens, Greece - Prague, Czech Republic",Boeing 737-31S,5B-DBY,29099/2982,121,115,6,121,115,6,0,"While flying at FL340 towards Athens the crew reported problems with their air conditioning system. As the airliner entered Greek airspace ATC lost contact with the plane. Two Greek F-16 fighters were dispatched to intercept the plane. The F-16 pilots reported that one pilot was not in the cockpit and the other was slumped over the controls. They also said oxygen masks had deployed in the cabin. The plane continued on its programmed route to a holding pattern off the coast of Greece and flew in circles for two hours. Meanwhile, at least two flight attendants had stayed awake using portable oxygen bottles but they couldn't get through the locked, terrorist-proof cockpit door. It was only when one engine failed from fuel starvation that the computer-controlled systems aboard the plane unlocked the door. The plane continued on track until it crashed into mountainous terrain about 25 miles north of Athens. CVR tapes showed that a student pilot/flight attendant, Andreas Prodromou, was at the controls of the aircraft and tried to send a Mayday message twice but the radio was set to the wrong frequency. The cabin pressure control had been  left in the manual, instead of auto position by maintenance workers. The error was not picked up by the two pilots during three subsequent check lists. They failed to respond to warnings as oxygen masks fell in the passenger cabin which eventually  led to the two pilots losing consciousness and the plane crashing.",2005,100.0
4566,2005-08-23,15:06,"Near Pucallpa, Peru",TANS Peru,204,Lima - Pucallpa - Iquitos,Boeing B-737-244,OB-1809,22580/87,98,92,6,40,36,4,0,"The plane was about to land at Pucallpa when it ran into strong winds from a tropical storm. The pilot tried to make an emergency landing without its landing gear on a road near the jungle airport. The plane crashed, broke up and caught fire about 2 miles from the airport. Passengers reported heavy turbulence and flames when the plane crashed. The exact cause of the crash is still unknown, but it is believed that the plane was making an emergency landing because of a hailstorm.",2005,40.82
4567,2005-09-05,09:40,"Medan, Indonesia",Mandala Airlines,091,Medan - Jakarta,Boeing 737-230,PK-RIM,22136/738,117,112,5,99,94,5,44,"Seconds after taking off the jetliner shook violently, veered to the left and crashed into a residential neighborhood 500 yards past the end of the runway. It is speculated that the plane was overloaded.",2005,84.62
4571,2005-10-22,20:40,"Lisa, Nigeria",Bellview Airlines,3210,Lagos - Abuja,Boeing B-737-2L9,5N-BFN,22734/818,117,111,6,117,111,6,0,"The tower lost sight and contact with the plane about five minutes after taking off from Murtala Muhammad International  airport. The plane crashed about 30 miles north of Lagos.  A storm was passing through the airport at about the time the aircraft took off. A combination of poor maintenance of the plane by the ground crew together with a lightning strike to the right wing of the plane caused the right engine to ignite, causing the aircraft to bank heavily to the left and eventually lose control.",2005,100.0
4573,2005-12-08,19:15,"Chicago, Illinois",Southwest Airlines,1248,"Baltimore, Maryland - Chicago, Illinois - Las Vegas, Nevada",Boeing B-737-7H4,N471WN,32471/1535,103,98,5,0,0,0,1,"The jetliner slid off Runway 13C at Chicago's Midway Airport, went through an airport boundary fence and crashed into two vehicles at a nearby intersection, killing a young 6- year-old boy. Heavy snow was falling at the time of the accident. The plane had circled the airport for 30 to 35 minutes before attempting to land. The pilots' failure to use available reverse thrust in a timely manner to safely slow or stop the airplane after landing, which resulted in a runway overrun. This failure occurred because the pilots' first experience and lack of familiarity with the airplane's autobrake system distracted them from thrust reverser usage during the challenging landing. Contributing to the accident were Southwest Airline's 1) failure to provide its pilots with clear and consistent guidance and training regarding company policies and procedures related to arrival landing distance calculations; 2) programming and design of its onboard performance computer, which did not present inherent assumptions in the program critical to pilot decision making; 3) plan to implement new autobrake procedures without a familiarization period; and 4) failure to include a margin of safety in the arrival assessment to account for operational uncertainties. Also contributing to the accident was the pilots' failure to divert to another airport given reports that included poor braking action and a tailwind component greater than 5 knots. Contributing to the severity of the accident was the absence of an engineering materials arresting system, which was needed because of the limited runway safety area beyond the departure end of runway 31C.",2005,0.0
4607,2006-09-29,15:59,"Near Sao Felix do Araguaia , Brazil",Gol Airlines / Private,1907,Manaus - Brasilia,Boeing B-737-8EH /EMB-135JB,PR-GTD / N600XL,34653/2039 /14500965,161,153,8,154,148,6,0,"The flight disappeared from radar at 16:50 after leaving Manaus at 15:35, scheduled to arrive at Brasilia at 18:12. While en route the jetliner collided with an Embraer EMB-135BJ Legaacy 600 business jet. The Embraer was able to land safely at Serra de Cachimbo with a damaged wing and tail. Five passengers and two crew members on the Embraer were not injured. All 154 on board the 737 were killed. The flight recorder transcript from the executive jet showed that the pilots were told by Brazilian air traffic control to fly at the same altitude as the Boeing 737 before the planes collided. A Brazilian Air Force investigation concluded that a switched-off transponder on the EMB-135 contributed the plane crash. The report also said flight controllers failed to alert the pilots they were on a collision course and failed to notice the transponder was turned off.",2006,95.65
4610,2006-10-29,11:30,"Near Abuja, Nigeria",ADC Airlines,053,Lagos - Abuja - Sokoto,Boeing 737-2B7,5N-BFK,22891/998,105,100,5,96,92,4,0,The jetliner crashed into a corn field about a mile from the end of the runway while attempting to take off from Abuja. The pilot did not heed air traffic controllers' advice to not depart in stormy weather. The pilots’ incorrect actions stalled the plane.,2006,91.43
4612,2006-11-18,21:00,"Near Leticia, Colombia",Aerosucre Colombia,?,Bogota - Leticia,Boeing 727-23F,HK-3667X,19430/366,5,2,3,5,2,3,0,The cargo plane was on final approach when it hit a antenna tower and crashed. Fog and poor visibility prevailed at the time of the accident.,2006,100.0
4615,2007-01-01,14:07,"Off Parepare, Indonesia",Adam Air,574,"Surabaya, East Java - Manado, Indonesia",Boeing B-737-4Q8,PK-KKW,24070,102,96,6,102,96,6,0,"While flying at FL350 the airliner went missing between Surabaya and Manado in poor weather conditions after the pilot reported strong winds. Wreckage was found 5 miles south of Parepare. The accident was caused by the autopilot being accidentally disconnected. The two pilots had been trying to fix a problem with the plane's navigation instruments when they disconnected the autopilot and lost control of the plane. Without the autopilot, the plane went out of control, listing to the right and pitching down. The IRS navigation system was repeatedly reported malfunctioning but was never repaired. This is what initially distracted the crew.",2007,100.0
4619,2007-03-07,07:14,"Yogyakarta, Indonesia",Garuda Indonesia Airlines,200,Jakarta - Yogyakarta,Boeing B-737-497,PK-GZC,25664/2393,140,133,7,22,21,1,0,"While attempting to land, the plane overshot the runway, crashed through the airport barrier fence and burst into flames. The cockpit voice recorder revealed that the pilot and co-pilot were arguing over their speed and wing flap angles moments before the crash. An investigator stated the passenger jet was flying at up to 265 mph, almost double the normal landing speed, while attempting to land. The captain ignored the plane’s automated warning system as it sounded alarms fifteen times. He also ignored calls from the co-pilot to go around and make another approach.",2007,15.71
4627,2007-05-05,00:08,"Near Dizangue, Cameroon",Kenya Airways,507,"Abidjan, Ivory Coast - Douala, Cameroon - Nairobi, Kenya",Boeing B-737-8AL,5Y-KYA,35071/2079,114,105,9,114,105,9,0,"The plane crashed in a dense, swampy forested area, 5 km from Douala Airport, moments after taking off in stormy weather. The plane was just six months old.  After take off, the plane was banking right and the pilot did not notice the inclination, but when he did, he banked the craft further right. The pilot released the flight controls for nearly one minute without engaging the auto pilot, which could have corrected the banking angle, then at 34 degrees. However, his intervention worsened the tilt. The captain grabed the controls, appeared confused about the attitude of the airplane and made corrections in an erratic manner increasing the banking angle to 50 degrees. When the bank angle increased to 70 degrees, the captain stated ""we are crashing."" The first officer told him to level the aircraft, but quickly corrected himself and said ""left, left, left captain. The aircraft  then plunged nose down into a mangrove swamp.",2007,100.0
4636,2007-06-28,13:40,"M'Banza Congo, Angola",TAAG Angola Airlines,?,Luanda - M'Banza,Boeing 737-2M2,D2-TBP,23220/1084,78,69,9,5,4,1,0,"The crew undershot the runway and blew two tires on landing, causing the landing gear to collapse and one wing to dip and touch the runway. The plane then veered out of control, overran the runway and crashed into cars and a building.",2007,6.41
4645,2007-08-20,10:33,"Okinawa, Japan",China Airlines,120,Taipei - Naha,Boeing 737-809,B-18616,30175/1182,165,157,8,0,0,0,0,"After a normal landing, the slats were retracted,and the mechanism came to rest as usual against the fuel tank.  On the right wing, a stop bolt that had come loose was pushed into the tank, breaching it.  The leaking fuel blew away during taxi, but once the plane stopped at the terminal, it spilled straight down and ignited from the engine's hot tailpipe. Everyone was able to evacuate but the plane was destroyed.  Boeing, aware of this failure mode due to past incidents, had ordered the nut at the end of the stop bolt to be glued on but to do this, the maintenance technician had to work awkwardly by feel and had inadvertently lost the associated washer that actually retained the bolt in place.",2007,0.0
4660,2008-01-17,12:43,"London, England",British Airways,38,"Bejing, China - London, England",Boeing 777-236ER,G-YMMM,30314/342,152,136,16,0,0,0,0,"The aircraft was on approach for landing on Runway 27L at Heathrow Airport when at a height of approximately 600 ft and 2 miles from touch down the aircraft descended rapidly and struck the ground, 1,000 ft. short of the paved runway surface, just inside the airfield boundary fence. An investigation showned that the fuel flow to both engines was restricted; most probably due to ice within the fuel feed system. The ice is likely to have formed from water that occurred naturally in the fuel, and should have been melted by the fuel-oil heat exchanger (FOHE).  However, the FOHE did not heat its own inlet  face, and investigation showed that, although the flight was   within the certified operational envelope at all times, a long   period of low fuel flow in an unusually cold environment, followed  by a throttle increase, could cause an ice jam at that point. Corrections in design were made so this would not occur again.",2008,0.0
4686,2008-07-07,03:50,"Near Bogota, Colombia",Centurian Air Cargo,164,"Bogota, Colombia - Miami, FL",Boeing B-747-209BSF,N714CK,22446/519,8,0,8,0,0,0,3,"The cargo plane carrying a load of flowers had taken off from Bogota when the crew radioed that they had an engine fire. They attempted to return to the airport, but crashed in a field and destroyed a farm house killing three people inside. Double engine failure.",2008,0.0
4693,2008-08-24,20:30,"Bishkek, Kyrgyzstan",Itek Air,IRC6895,"Bishkek - Tehran, Iran",Boeing B-737-219,EX-009,22088/676,90,83,7,68,67,1,0,"The plane crashed shortly after taking off from Manas International Airport.  After 10 minutes, the crew reported a severe loss of cabin pressure and said they were returning when it crashed 6 miles from the airport. The Iran Aseman Airlines flight was being carried out by Itek Air. The forward left cabin door was not closed completely, and that the person who closed it was an engineer who was not listed among those (in the Cabin Attendant Manual) who were supposed to close the door.  A report concludes that the aircraft originally lost cabin pressure due to this. 1) Failure of the crew to maintain proper crew resource management and cooperation in flight2) Failure to maintain visual contact with the runway or visual approach aids during a visual approach3) Loss of control with regards to height while doing the orbit necessary due to miscalculation of the landing performance and estimated landing trajectory 4) Failure to respond correctly to the TAWS alert (Terrain Awareness and Alerting System).",2008,75.56
4694,2008-08-30,21:50,"Near Toacaso, Ecuador",Conviasa,?,Caracas - Latacunga,Boeing B-737-291,YV-102T,21545/525,3,0,3,3,0,3,0,The plane was on a positioning flight when it flew into the side of Iliniza Volcano.,2008,100.0
4697,2008-09-14,03:15,"Perm, Russia",Aeroflot,SU821,Moscow - Perm,Boeing B-737-505,VP-BKO,25792/2353,88,82,6,88,82,6,0,"The aircraft crashed into a ravine adjacent to railroad tracks and near an apartment building as it was approaching Perm for a landing. The plane was at 3,600 when contact was lost with the tower. Pilot error. The captain ""lost spatial orientation"" after he misread an altitude indicator on the instrument panel. The pilot  was determined to be intoxicated.",2008,100.0
4708,2008-12-20,18:18,"Denver, Colorado",Continental Airlines,1404,Denver - Houston,Boeing 737-500,N18611,27324/2621,115,110,5,0,0,0,0,"Before takeoff the crew were informed that there was a 27-knot crosswind, close to the airplane's limit of 33 knots.  But in fact this was only the average speed.  During the takeoff roll the plane was blown sideways by a 45-knot gust, well outside the captain's   experience and training.  When the rudder did not immediately correct the yaw, he assumed it had failed and stopped trying it. The plane ran onto rough terrain near the runway and was destroyed by impact and fire.",2008,0.0
4717,2009-02-25,10:31,"Amsterdam, Netherlands",Turkish Airlines,1951,"Istanbul, Turkey - Amsterdam, Netherlands",Boeing 737-8F2,TC-JGE,29789/1065,134,127,7,9,6,3,0,The plane was on final approach to Runway 18R when it crashed 1 mile short of the runway into a field and broke in three. Nine people were killed and 55 injured. A faulty instrument caused the plane's autopilot to cut fuel to the engines prematurely. Pilots were late to notice warning signals and reacted inadequately.,2009,6.72
4725,2009-04-29,06:00,"Massamba, Democratic Republic of Congo",Bako Air,?,"Bangui, CAR- Brazzaville, Congo - Harare, Zimbabwe",Boeing B-737-200,TL-ADM,22264/753,7,5,2,7,5,2,0,Crashed while en route on a ferrying flight. The plane had not been flown for a year.,2009,100.0
4747,2009-10-21,15:31,"Sharjah, United Arab Emirates",Azzi,?,"Sharjar, UAE- Khartoum, Sudan",Boeing 707-330C,ST-AKW,20123/788,6,0,6,6,0,6,0,"The cargo plane took off, banked to the right and crashed into the desert, 3km from the airport.",2009,100.0
4756,2010-01-25,02:35,"Off Na'ameh, Lebanon",Ethiopian Airlines,409,"Beirut, Lebanon - Addis Ababa, Ethiopia",Boeing 737-8AS,ET-ANB,29935/1061,90,82,8,90,82,8,0,"The passenger plane disappeared off radar shortly after taking off from Rafik Hariri International Airport in stormy weather and crashed into the Mediterranean Sea, two miles west of  the village of Na'ameh, Lebanon. The flight crew's mismanagement of the aircraft's speed, altitude, headings and attitude through inconsistent flight control inputs resulting in a loss of control. The flight crew failure to abide by CRM principles of mutual support and calling deviations hindered any timely intervention and correction.",2010,100.0
4767,2010-05-22,06:10,"Mangalore, India",Air India Express,812,"Dubai, UAE - Mangalore, India",Boeing 737-8HG,VT-AXV,36333/2481,166,160,6,159,153,6,0,"While attempting to land at Mangalore Airport, the plane overran the runway, slid down a ravine into a wooded valley, and burst into flames. Despite being warned by the aircraft computers to ""pull up, the captain did not heed the warning. He also ignored the co-pilot telling him to go-around,",2010,95.78
4776,2010-08-16,01:49,"San Andreas Island, Colombia",AIRES Colombia,?,Bogota - San Andreas Island,Boeing B-737-73V,HK-4882,32416/1270,131,125,6,2,2,0,0,"The airliner crashed onto the runway and broke in two during a major storm. One hundred twenty four people were injured. One passenger died of a heart attack and a 11- year-old girl died later of head injuries. Execution of the flight below the angle of approach, due to a misjudgment of the crew, believing to be much higher, leading the aircraft to fly a typical trajectory of a 'black hole' illusion, which was experienced during the night-time approach to a runway with low contrast surrounded in bright focused lights, aggravated by bad weather of heavy rain.",2010,1.53
4782,2010-09-03,19:39,"Dubai, United Arab Emirates",United Parcel Service- UPS,006,"Dubai - Bonn, Germany",Boeing B747-44AF,N571UP,35668/1393,2,0,2,2,0,2,0,"The cargo plane crashed 10 km North of Dubai Airport shortly after taking off. The plane was attempting to return to the airport when the accident happened. The data recorder indicated there was smoke or fire coming from the cargo area. The cargo plane's pilots struggled to see their primary flight instrument displays as thick smoke filled the cockpit. The pilots could  not manually control the plane’s elevation and direction, probably because cables running above the likely location of a cargo fire lost tension. The fire began near where a shipment of lithium batteries were stored.",2010,100.0
4796,2011-01-09,19:45,"Orumiyeh, Iran",Iran Air,277,Tehran - Orumiyeh,Boeing B-727-286,EP-IRP,20945/1048,105,93,12,77,65,12,0,The accident happened after the plane was unable to land because of poor weather conditions and was attempting a go-around. The aircraft crashed 5 miles from the Orumiyeh airport in a snowy field..,2011,73.33
4808,2011-07-08,15:00,"Kisangani, Congo",Hewa Bora Airways,952,Kinshasa - Kisangani,Boeing B-727-100,9Q-COP,18933,115,108,7,77,72,5,0,"The airliner crashed and broke up after missing the runway while attempting to land at Bangoka International Airport. There was heavy rain, thunderstorms and limited visibility at the time of the accident.",2011,66.96
4812,2011-07-28,04:12,"Off Jeju, South Korean",Asiana Airlines,991,Seoul - Shanghai,Boeing B-747-48EF,HL-7604,29907/1370,2,0,2,2,0,2,0,"The cargo plane crashed into the sea about 70 miles west of Jeju after the crew reported a fire in a cargo hold. The plane was carrying 58 tons of electronic and machine parts, including lithium batteries.",2011,100.0
4815,2011-08-20,12:50,"Resolute Bay, Nunavut, Canada",First Air,6560,Yellowknife - Resolute Bay,Boeing B-737-210C(A) Combi,C-GNWN,21067/414,15,11,4,12,8,4,0,"While on instrument approach and initiating a go-around, the plane hit a hill side 2km east of the runway and broke up into 3 pieces.The crew had initiated the go-around 2 seconds before impact. The late initiation and subsequent management of the descent resulted in the aircraft turning onto final approach 600 feet above the glideslope, increasing the crew’s workload and reducing their capacity to assess and resolve the navigational issues during the remainder of the approach.",2011,80.0
4835,2012-04-20,18:40,"Islamabad, Pakistan",Bhoja Airlines,213,Karachi - Islamabad,Boeing 737-236,AP-BKC,23167/1074,127,121,6,127,121,6,0,"While attempting to land, the plane impacted terrain about 5 km short of and slightly left of the extended runway center line of Islamabad's runway 30. The plane completely broke up, burst into flamesand came to rest in Hussain Abad Village. The crew were trained to fly the Boeing 737-200 but not the more advanced 737-236 which features an automated flight deck. The aircraft accident took place as a result of combination of various factors which directly and indirectly contributed towards the causation of accident.The primary causes of accident include, ineffective management of the basic flight parameters such as airspeed, altitude, descent rate attitude, as well as Page 75 of 78 thrust management. The contributory factors include the crew’s decision to continue the flight through significant changing winds associated with the prevailing weather conditions and the lack of experience of the crew to the airplane’s automated flight deck",2012,100.0
4839,2012-06-02,15:30,"Accra, Ghana",Allied Air,111,"Lagos, Nigerai - Accra, Ghana",Boeing B-727-200,5N-BJN,22540/1796,4,0,4,0,0,4,12,"While on approach to Runway 21 at Kotika International Airport, the cargo plane overran the runway, broke through the perimeter fence, went across a main road and collided with a bus.",2012,0.0
4863,2013-04-13,15:35,"Denpasar, Indonesia",Lion Air,904,Bandung - Denpasar,Boeing B-737-8GP,PK-LKS,38728/4350,108,101,7,0,0,0,0,"The airliner came down in the ocean, 150 feet short of the runway, while on final approach to Denpasar-Ngurah Rai Bali International Airport. All 101 passengers and crew of 7 survived. Forty-five people were injured.",2013,0.0
4864,2013-04-29,15:25,"Bagram Air Base, Afghanistan",National Air Cargo,102,Bagram - Dubai Al Maktoum,Boeing B-747-428BCF,N949CA,25630/960,7,0,7,7,0,7,0,"The civilian cargo plane crashed and burned shortly after taking off from runway 03 at Bagram Air Base. The plane was carrying 5 armored vehicles. The airline's cargo operations manual did not explain how to account for the orientation of the tiedown straps when calculating how many were needed, and the inexperienced and uncertified loadmaster used too few straps. When the plane began climbing, the rearmost vehicle, weighing 28,000pounds, broke free and smashed into the tail, severing two hydraulic  systems and the elevator jackscrew, leaving the plane uncontrollable.",2013,100.0
