Unnamed: 0,fecha,HORA declarada,Ruta,OperadOR,flight_no,route,ac_type,registration,cn_ln,all_aboard,PASAJEROS A BORDO,crew_aboard,cantidad de fallecidos,passenger_fatalities,crew_fatalities,ground,summary,_year,fallecidos_porcentaje
3981,1995-09-09,07:15,"Near La Macarena, Colombia",SAETA,?,Villavicencio - La Macarena,CASA 212 Aviocar 200,FAC1152,306,22,18,4,21,17,4,0,"Crashed short of the runway in rain, fog and reduced visibility after diverting from another airport and two landing attempts.",1995,95.45
3984,1995-09-15,12:22,"Tawau,  Malaysia",Malaysia Airlines,2133,Kota Kinabalu - Tawau,Fokker 50,9M-MGH,20174,53,49,4,34,32,2,0,"Following a visual approach, the aircraft landed long and fast and overran the end of the runway into a shanty town while attempting a go-around.",1995,64.15
3987,1995-09-24,00:00,"Sterligov Cape, Russia",Norilsk Flight Company,?,Cape Chelyuskin - Sterligov Cope,Mil Mi-8T,RA-24553,98522942,15,10,5,15,10,5,0,Crashed through the ice while attempting to land and sank in shallow water. The weather conditions were below minima and the helicopter exceeded its maximum takeoff weight.,1995,100.0
3988,1995-09-27,19:10,"Campbell River, British Columbia, Canada",Western Straits Air,-,Triumph Bay - Campbell River,De Havilland Dash-3,C-FEBX,38,10,9,1,8,7,1,0,"While on an intercept heading for the final approach and in straight-and-level flight, the aircraft crashed into the side of a 1,047 ft, mountain in heavy fog. The pilot progressively lost situational awareness while attempting to navigate in conditions of low visibility or in cloud and was unaware of the rapidly rising terrain in his flight path.",1995,80.0
3989,1995-10-03,08:00,"Gunung Antara, Indonesia",Sabang Merauke Raya Air Charter,1994,Medan - Meulaboh,CASA 212,PK-ZAG,158/28N,14,12,2,1,0,1,0,Thirty minutes into the flight the aircraft was not able to maintain altitude after oil pressure was lost in the No. 1 engine. Crashed into trees.,1995,7.14
3990,1995-10-04,00:00,"Barskoon, Kirghizia",Kirghizia Aba Zaoldoru,?,?,Mil Mi-8MTV-1,EX-25179,95489,15,12,3,15,12,3,0,The helicopter crashed into mountains at Barskoon Pass while en route.,1995,100.0
3994,1995-11-29,10:15,"Off Labuan, Malaysia",Sabah Air,?,?,Bell 412 (helicopter),9M-AYW,33171,10,8,2,10,8,2,0,Crashed at sea disappearing while en route. Debris found near Labuan Island.  Strong winds and thunderstorms were in the area at the time.,1995,100.0
3997,1995-12-05,17:55,"Near Nakhichevan, Azerbaijan, Russia",Azerbaijani Airlines,56,Nakhichevan - Baku,Tupolev TU-134B-3,4K-65703,63383,82,76,6,54,52,2,0,The aircraft crashed shortly after takeoff while attempting to make an emergency landing after the pilot reported problems with the left engine. Vibration caused nuts to work loose from the engine turbine which resulted in engine failure. No fault was found with the right engine and it is believed that it may have been inadvertently shut down by the crew.,1995,65.85
3998,1995-12-07,05:20,"Near Grossevichi, Russia",Far East Aviation,3949,Yushno - Khabarovk,Tupolev TU-154B,RA-85164,76A-0164,98,90,8,98,90,8,0,"The aircraft crashed into mountainous terrain while en route. Crew error. Fuel-feed selected from wing tanks on one side only, causing an imbalance and banking to the right. The autopilot was able to counteract the imbalance for approximately 35 minutes into the flight.",1995,100.0
4000,1995-12-18,00:00,"Cahungula, Angola",Trans Service Airlift,?,Jamba Airport - ?,Lockheed L-188C Electra,9Q-CRR,1080,144,139,5,141,137,4,0,"The plane, chartered by the UNITA rebel movement, stalled and crashed shortly after takeoff from Jamba. Overloaded by 40 passengers. One report stated baggage shifted to the rear of the plane.",1995,97.92
4002,1995-12-22,00:00,"Bagasin, Papua New Guinea",Island Airways,?,Madang - Bundi,Britten Norman BN-2A-21 Trislander,P2-NAM,0207,12,11,1,2,1,1,0,"Diverted from Madang to Bagasin, overran the runway and crashed.",1995,16.67
4003,1996-01-08,00:00,"Off Bridgetown, Barbados",Mustique Airways,?,Union Island - Bridgetown,Britten-Norman BN-2A-27 Islander,J8-VAK,436,10,9,1,1,1,0,0,After losing an engine the plane began to lose altitude and ditched in the Atlantic Ocean 30 km southwest of Bridgetown.,1996,10.0
4007,1996-02-04,14:12,"Asuncion, Paraguay",Lineas Aereas del Caribe,?,Asuncion - Campina Grande,McDonnell Douglas DC-8-55F,HK-3979X,45882/282,4,1,3,4,1,3,24,"The No. 1 engine failed or power was reduced after takeoff followed by loss of the second engine. With the gear down and flaps extended,  the crew lost control of the aircraft and crashed 1.2 miles past the runway into a soccer field killing 24 on the ground.",1996,100.0
4008,1996-02-05,09:50,"St. Johns, Arizona",Business Air Connection,?,"St. Johns, AZ - Brownsville, TX",ConvairCV-440,N131T,338,4,2,2,4,2,2,0,"The cargo plane was unable to gain altitude while attempting to takeoff, overran the runway and hit power lines and a conrete barrier. Inadequate pre-flight planning and preparation by the PIC, his failure to ensure the aircraft was properly loaded within limitations, his failure to use proper flaps for takeoff, his failure to use ADI (Antidetonation Injection) assisted takeoff, and his resultant failure to attain sufficient airspeed to climb after takeoff. Factors relating to the accident were: the high density altitude, and the PIC's lack of experience in the make and model of airplane.",1996,100.0
4011,1996-02-12,12:01,"Port-au-Prince, Hati",Hati Express,?,Port-au-Prince - Cap Haitien,GAF Nomad N-24A,N224E,62,15,13,2,11,9,2,0,"Shortly after lifting off of the ground, the aircraft rolled to the right and struck the ground ending up inverted in a ditch.",1996,73.33
4016,1996-03-12,00:00,"Karabogazgol Bay, Turkmenistan",Akhal Air,?,?,Mil Mi-8T (helicopter),EZ-22684,8142,12,9,3,12,9,3,0,Crashed into the sea while approaching an oil rig to land in strong winds.,1996,100.0
4018,1996-04-05,14:44,"Near Petropavlovsk, Russia",Krasnoyarskie Avialinii,?,Novosibirsk - Petropavlovsk,Ilyushin IL-76TD,RA-76752,0093498967,20,11,9,20,11,9,0,"The cargo plane, carrying 57 tones of detergent, crashed into a mountain at an altitude of 2,900 feet. The airplane descended through clouds to an altitude of 900m and flew into the side of a mountain, 300m below the summit.",1996,100.0
4019,1996-04-05,00:00,"Off Matsu Island, Taiwan",Formosa Airlines,?,Taipei - Matsu Island,Dornier 228-212,B-12257,8223,17,15,2,6,6,0,0,After holding for 30 minutes the aircraft undershot the runway during a visual approach and crashed into the sea in heavy fog.,1996,35.29
4020,1996-04-11,08:24,"Cheyenne, Wyoming",Private,?,"Cheyenne, WY - Lincoln, NE",Cessna 177B,N35207,17702266,3,2,1,3,2,1,0,"Seven- year-old trainee pilot, Jessica Dubroff, accompanied by her father (a passenger) and the pilot-in-command, were engaged in a trans-continental record attempt involving 6,660 miles of flying in 8 consecutive days. The plane departed towards a nearby thunderstorm in deteriorating weather. Witnesses describe the plane's climb rate and speed as slow and they observed the aircraft enter a roll consistent with a stall. The plane's gross weight was 84 pounds over the maximum limit. Pilot's improper decision to take off into deteriorating weather conditions when the airplane was overweight resulting in stall caused by failure to maintain airspeed.",1996,100.0
4022,1996-05-09,00:00,"Near Terrace, British Columbia, Canada",Buffalo Narrows Airways,?,?,de Havilland Canada DHC-3 Otter,C-GDOB,194,2,0,2,2,0,2,0,On a positioning flight the aircraft flew into a mountain.,1996,100.0
4023,1996-05-10,00:00,"Otaez, Mexico",Aeroservicios Empresariales de Durango,?,Durango - Otaez,de Havilland Canada DHC-6 Twin Otter 200,XA-SWJ,126,19,17,2,16,14,2,0,Crashed into high ground while attempting to land at a mine airstrip in turbulence and stong gusty winds.,1996,84.21
4024,1996-05-11,14:15,"Everglades, Miami, Florida",ValuJet,592,Miami - Atlanta,McDonnell Douglas DC-9-32,N904VJ,47377/496,110,105,5,110,105,5,0,"The aircraft crashed 18 miles NW of Miami airport  in a remote part of the Everglades. Shortly after taking off, after the crew reported fire and smoke in the cabin and cockpit. The in-flight fire was caused by activation of one or more oxygen generators in the forward cargo hold. The generators were outdated, improperly labeled, lacked safety caps and were prohibited from being transported on a passenger flight. The loss of control resulted either from flight control failure or incapacitation of the crew due to extreme heat and smoke.  Candi Kubeck was the first American female commercial airline captain to be killed in a crash. San Diego Chargers running back Rodney Culver, 26, and his wife were among the passengers killed as was singer, songwriter Walter Hyatt, 46.",1996,100.0
4025,1996-05-11,13:15,"Oumba, Papua New Guinea",Milne Bay Air,?,Menyamya - Marakawa,Britten Norman BN-2A-20 Trislander,P2-ISD,582,10,9,1,1,1,0,0,Crashed into a ridge line shrouded in clouds while en route.,1996,10.0
4026,1996-05-19,23:36,"Griesta, United Kingdom",Loganair,?,Inverness - Lerwick,Britten-Norman BN-2A-26 Islander,G-BEDZ,544,3,2,1,3,2,1,0,Crashed during a second attempt at landing,1996,100.0
4027,1996-06-06,00:00,"Kinshasa, Democratic Republic Congo",Hoseba,?,"Kinshasa, Congo  - Athens, Greece",Ilyushin 76MD,UR-76539,0033442234,10,2,8,10,2,8,0,Crashed during takeoff.,1996,100.0
4030,1996-06-13,12:07,"Fukuoka, Japan",Garuda Indonesia Airlines,865,Fukuoka - Denpasar,McDonnell Douglas DC-10-30,PK-GIE,46685/284,275,260,15,3,3,0,0,The aircraft overran the runway after an aborted takeoff. The fuel line in the No.3 engine was sheared and caught fire after the fanblade of the first stage HP turbine separated. During the slide the No. 1 engine and landing gear were lost ane the plane came to rest in a ditch. Three passengers were trapped in the wreckage and overcome by toxic fumes after a fire started. Pilot error. Improper procedures used by the captain after engine failure.,1996,1.09
4031,1996-06-21,17:04,"Shanghai, China",China Flying Dragon Aviation (Feilong Airlines),?,Dalian - Shanghai,Harbin Yunshuji Y-12-II,B-3822,0001,12,9,3,2,1,1,0,The aircraft crashed into a mountain after deviating off course during a landing attempt.,1996,16.67
4032,1996-07-06,15:42,"Pensacola, Florida",Delta Air Lines,1288,Pensacola - Atlanta,McDonnell Douglas MD-88,N927DA,49714/1524,142,137,5,2,2,0,0,Fan disk separation in the left engine. Pieces of the engine penetrated the passenger cabin killing two passengers. The fan hub for the left engine was found to be fractured and went undetected at time of manufacture. The crack should have been detectable during inspection but was missed.,1996,1.41
4033,1996-07-09,16:30,"Papua, New Guinea",Milne Bay Air,?,Bosavi - Mendi,de Havilland Canada DHC-6 Twin Otter 300,P2-MBB,290,20,19,1,20,19,1,0,"Just after beginning its final approach, the aircraft crashed into the side of a  mountain at about 9,200 feet in rain and poor visibility.",1996,100.0
4034,1996-07-11,09:00,"Near Kanda, India",Archana Airlines,?,Delhi - Shimla - Kulu,Let 410,VT-ETC,942703,9,6,3,9,6,3,0,The aircraft flew into a Bandi Hill while descending inbound to Kulu in heavy fog.,1996,100.0
4036,1996-07-17,16:35,"Near Playa del Carmen, Mexico",Aerolatino (Aerocaribe),?,Holvox Island - Playa del Carmen,de Havilland Canada DHC-6 Twin Otter 300,XA-TCF,734,18,16,2,1,1,0,0,Crashed 150 ft. short of the runway.,1996,5.56
4038,1996-07-20,15:15,"Russian Mission, Alaska",Northern Air Cargo,33,Emmonak - Aniak,Douglas DC-6A,N313RS,44663/630,4,1,3,4,1,3,0,"Soon after takeoff, the No. 3 engine caught fire in the cargo plane. The pilot tried to return to the airport for an emergency landing but the right wing seperated and the plane crashed. Fatigue failure of the master connecting rod, which originated from corrosion pitting, subsequently compromised the engine crankcase, and resulted in a fire; and failure of the flight crew to follow emergency procedures by pulling the fire handle before feathering the propeller, which diminished the effectiveness of the fire suppression system.",1996,100.0
4039,1996-07-24,00:00,"Near Mergui, Manmar",Myanmar Airways,?,Rangoon - Mergui,Fokker F-27 Friendship 600,XY-AET,10433,49,44,5,8,8,0,0,"A straight-in visual approach to Mergui was being attempted when the aircraft entered a squall line of heavy rain. The aircraft then started to lose height quickly, undershot the runway by 800ft. And crashed into a ravine.",1996,16.33
4040,1996-08-12,13:47,"Markham Bay, Canada",First Air,64,Iqaluit - Markham Bay,de Havilland Canada DHC-6 Twin Otter 300,C-GNDN,427,2,0,2,2,0,2,0,"After touching down, the cargo plane bounced twice and continued to the end of the runway, became airborne but crashed terrain. For unknown reasons, a decision was made to overshoot even though insufficient runway remained for acceleration, take-off, and climb. Likely contributing directly to the decision to overshoot was the difficulty in controlling the aircraft on touchdown.",1996,100.0
4041,1996-08-14,00:00,"Near Bronson Creek, British Columbia, Canada",Air North,?,Bronson Creek - Wrangell,Douglas DC-4,C-FGNI,10389/120,3,0,3,1,0,1,0,"After taking off the  No. 2 engine of the cargo plane caught on fire. The pilot tried to land the plane in a river bed. The number 2 engine separated from the aircraft as a result of an intense fire in the wing. The loss of the engine rendered the aircraft uncontrollable, and the pilots were forced to land in the river.",1996,33.33
4043,1996-08-18,19:50,"Near Alliford Bay, British Columbia, Canada2",Harbour Air,?,Tasu - Alliford,de Havilland Canada DHC-3 Turbo Otter,C-GCMY,32,3,2,1,3,2,1,0,"While en route, flew into the side of a mountain. The pilot probably made a navigational error because of restricted visibility in fog and light drizzle and entered the wrong valley, and he delayed his decision to reverse course until he was unable to avoid the weather.",1996,100.0
4044,1996-08-19,03:16,"Belgrade, Yugosalvia",Spair Air Transport,?,Belgrade - Malta,Ilyushin IL-76T,RA-76513,083414451,12,2,10,12,2,10,0,"After taking off from Belgrade, the plane experienced electrical problems and returned to the airport. After dumping fuel and circling for 3 hours, the plane crashed into a corn field 800m short of the runway.",1996,100.0
4045,1996-08-29,10:22,"Near Longyearbyen, Norway",Vnokovo Airlines,2801,Moscow - Svalbard,Tupolev TU-154M,RA-85621,86A-742,141,129,12,141,129,12,0,"The aircraft crashed 7 nm short of the runway into Operafjellet Mountain at an altitude of 2,900 ft. while attempting to land in poor weather. The crew did not use the usual approach which includes a turn over the ocean, but rather took a route that led through a narrow valley. Inadequate planning, unsatisfactory crew resource management and monitoring, not discontinuing the approach when procedural uncertainties existed and limited knowledge of the operating language and the actual airspace. The passengers were mainly Russian coal miners headed for a Russian mine on one of the Norwegian islands.",1996,100.0
4046,1996-09-25,16:37,"Waddenzee, Netherlands",Dutch Dakota Association,?,Texel - Amsterdam,Douglas DC-3C,PH-DDA,19109,32,26,6,32,26,6,0,"Shortly after takeoff from Texel, a connecting rod bearing in the No.1 engine failed. The prop was feathered.  Soon after, a part of the feathering mechanism failed and the prop started windmilling causing drag. The aircraft rapidly descended and crashed onto a mud-flat. The accident was initiated by a combined failure of the left engine and the left feathering system. The accident became inevitable when the flight crew allowed the speed to decrease below stall speed and lost control of the aircraft at an altitude from which recovery was not possible.",1996,100.0
4048,1996-10-03,00:00,"Kahemba, Congo",Malu Aviation,?,?,de Havilland Canada DHC-6 Twin Otter 200,9Q-CXK,74,21,19,2,6,4,2,0,Crashed on take off.,1996,28.57
4052,1996-10-26,20:45,"Khanty, Russia",Tyumen Aviatrans,?,Tyumen - Khanty,Yakovlev YAK-40,RA-88527,9711252,34,30,4,5,3,2,0,"In a heavy snowstorm, the aircraft landed short and right of the runway striking three Mil Mi-8 helicopters and bursting into flames.",1996,14.71
4053,1996-10-31,08:27,"Sao Paolo, Brazil",TAM (Brazil),402,Sao Paulo - Rio de Janiero,Fokker 100,PT-MRK,11440,95,89,6,95,89,6,3,The aircraft crashed shortly after takeoff into a residential area striking a building. Uncommanded deployment of the thrust reverser on the right engine caused the plane to roll right and lose control.,1996,100.0
4056,1996-11-07,09:29,"Aubusson, France",Jetcom S.A.,?,Geneva - Bordeaux,Cessna 421C Golden Eagle,HB-LRX,421C02172,8,7,1,8,7,1,0,"The pilot reported that an engine failed just as he started to descend for a landing. He later informed ATC he could not feather the propeller. The  aircraft subsequently crashed and burned in a field.  The accident was due to inappropriate management of the flight following jamming of the propeller in an intermediate position after the right engine crankshaft ruptured. The inappropriate management was due to the pilot’s relative lack of experience on this aircraft type, his false notions about the aircraft’s performance and about the existence of a flight level to maintain level flight with an unfeathered propeller and an heavy aircraft and a series of misjudged strategies to attempt to continue the flight then to land at Limoges when the aircraft’s altitude no longer made this possible.",1996,100.0
4059,1996-11-19,17:01,"Quincy, Illinois",United Express  / Private,5925,"Burlington, IA - Quincy, IA",Beechcraft 1900-C / Beech King Air A90,N87GL / N1127D,UC-87 /,14,10,4,14,10,4,0,"While landing on Runway 13 at Baldwin Field, the United Express collided with the King Air which was taking off on Runway 4. The collision took place where the two runways intersect. Both planes caught fire and rescuers were unable to open the door to the Beech 1900-C because of impact damage. All twelve aboard the United Express and the two pilots aboard the King Air were killed. King Air pilots' failure to use proper communications and ""see-and-avoid"" procedures at an uncontrolled airport. Involvement of a third aircraft that transmitted unnecessary and inappropriate messages.",1996,100.0
4063,1996-11-30,10:33,"Medellin, Colombia",ACES Colombia,148,Medellin - Bahia Solano,de Havilland Canada DHC-6 Twin Otter 300,HK-2602,746,15,13,2,14,12,2,0,The aircraft crashed into a mountain 5 minutes after takeoff. The plane stalled while trying to clear a mountain.  Overloaded.,1996,93.33
4064,1996-12-07,15:23,"Banjarmasin, Indonesia",Dirgantara Air Services,?,Banjarmasin - Sampit,CASA 212 Aviocar 100,PK-VSO,152/26N,17,15,2,16,14,2,2,"After experiencing a No.2 engine fire and while attempting to return to the airport, the aircraft's wing struck a building short of the runway.",1996,94.12
4065,1996-12-09,18:03,"Boise, Idaho",Emery Worldwide,?,Boise - Salt Lake City,Douglas C-47A,N75142,9173,2,0,2,2,0,2,0,"Shortly after takeoff  the crew reported they had the right engine on fire. They attempted to return for an emergency landing but the cargo plane crashed right wing low, cartwheeled and burst into flames short of the runway. A fire within the right engine compartment of undetermined cause and the pilot-in-command's failure to maintain airspeed above the aircraft's minimum control speed. A factor contributing to the accident was the dark night environmental conditions",1996,100.0
4068,1996-12-22,18:10,"Narrows, Virginia",Airborne Express,827,Test flight,McDonnell Douglas DC-8-63F,N827AX,45901/293,6,3,3,6,3,3,0,"The cargo plane struck mountainous terrain after experiencing a stall during tests. The inappropriate control inputs applied by the flying pilot during a stall recovery attempt, the failure of the non-flying pilot-in-command to recognize, address and correct these inappropriate control inputs, and the failure of Airborne Express to establish a formal, functional evaluation flight program that included adequate program guidelines, requirements and pilot training for performance of these flights. Contributing to the cause of the accident were the inoperative stick shaker stall warning system and Airborne Express DC-8 flight training simulator's inadequate fidelity in reproducing the airplane's stall characteristics.",1996,100.0
4069,1996-12-24,10:05,"Dorchester, New Hampshire",Aircraft Charter Group Inc,?,"Bridgeport, CT - Lebanon, NH",Learjet 35A,N388LS,35-388,2,0,2,2,0,2,0,"The cargo plane was on a positioning flight when it struck rising terrain while making an approach to land. The captain's failure to maintain situational awareness, which resulted in the airplane being outside the confines of the instrument approach; and the crew's misinterpretation of a step-down fix passage, which resulted in an early descent into rising terrain. Factors included the captain's misreading of the instrument approach procedure, the crew's rushed and incomplete instrument approach briefing, their failure to use additional, available navigational aids, and their failure to account for the winds at altitude.",1996,100.0
4071,1997-01-07,11:00,"Near Moamoa, Samoa",Polynesian Airlines,211,Pago Pago - FagaliI,de Havilland Canada DHC-6 Twin Otter 300,5W-FAU,678,5,3,2,3,2,1,0,Crashed onto a mountin in high winds and rain after being diverted from another airport.,1997,60.0
4073,1997-01-29,23:10,"Sparrevohn, Alaska",Southcentral Air,?,St. Marys - Kenai,de Havilland Canada DHC-4A Caribou,N702SC,126,2,0,2,1,0,1,0,"While en rote the plane experienced engine trouble. The crew decided to divert to Sparrevohn. While attempting to land the plane encountered strong turbulence from surrounding mountains. Although full power was applied to the good engine the plane crashed into terrain. Loss of the right engine propeller control oil, which led to an overspeed of the right engine and propeller, and necessitated a shut-down of the right engine; and failure of the pilot to maintain adequate altitude/distance from terrain during visual approach for a precautionary landing at an alternate airport. Factors relating to the accident were: fluctuation of the left engine power, premature lowering of the airplane flaps, and an encounter with adverse weather conditions (including high winds, severe turbulence, and white-out conditions) during the approach.",1997,50.0
4075,1997-02-01,14:38,"Tambacoumba, Senegal",Air Senegal,?,Tambacounda - Dakar,Hawker Siddeley HS-748-353 Srs.2a,6AV-AEO,1769,52,49,3,25,22,3,0,The aircraft crashed shortly after taking off fromTambacoumba after losing power in the left engine. Fuel contamination.,1997,48.08
4076,1997-02-02,17:30,"Near Quiangala, Angola",Force Area Populaire de Angola,?,Luanda - Cafunfo,CASA 212 Aviocar 200,T-400,325,37,33,4,37,33,4,0,The plane took off from Luanda bound for Cafunfo in northeastern Angola when it disappeared en route.  Witnesses later stated the plane appeared to be in trouble and flying at a low altitude before it crashed.,1997,100.0
4079,1997-02-19,03:06,"Guatemala City, Guatemala",Transpolar,?,"Lima, Peru - Guatemala City, Guatemala",IAI 1124 Westwind,YV-160CP,211,5,4,1,5,4,1,0,Flew into a mountain while on approach.,1997,100.0
4084,1997-04-04,00:16,"Griffin, Georgia",Custom Air Service,?,Griffin - Americus,Aviation Traders ATL-98 Carvair,N83FA,10365,2,0,2,2,0,2,0,"On a positioning flight, while taking off the plane suffered engine failure, overran the runway and crashed into a vacant building.",1997,100.0
4085,1997-04-10,20:30,"Near Wainwright, Alaska",Hageland Aviation Services,502,Barrow - Wainwright,Cessna 208B Caravan I,N408GV,208B-0455,5,4,1,5,4,1,0,After making two approaches the pilot decided to head back to the departure airport. He flew north at an altitude beneath minimum radar coverage. The plane impacted the frozen Arctic Ocean in a right bank and at a 60 degree nose-down attitude. The pilot's intentional VFR flight into instrument meteorological conditions and his failure to maintain altitude and clearance from terrain. A contributing factor was the weather conditions.,1997,100.0
4086,1997-04-14,00:00,"Brazzaville, Democratic Republic Congo",TAAG Angola Airlines,?,Brazzaville - Luanda,Fokker F-27 Friendship 600,D2-TFP,10424,7,4,3,3,0,3,0,The cargo plane became airborne but soon lost altitude and crashed to the ground and burst into flames.,1997,42.86
4087,1997-04-15,00:00,"Gyandzha, Azerbaijan",Azerbaijan Airlines,?,Training,Yakovlev 40,4K-87504,9510640,6,0,6,6,0,6,0,"A stray bullet from training soldiers struck the landing plane, hitting an oxygen cylinder. A fire broke out and control of the plane was lost and it crashed.",1997,100.0
4089,1997-04-19,07:39,"Tanjung Pandan, Indonesia",Merpati Nusantara Airlines,106,Jakarta - Tanjung Pandan,British Aerospace ATP,PK-MTX,2048,53,48,5,15,11,4,0,"During the final stage of a visual approach, one of the aircraft's engines failed. The crew failed to correctly identify the problem and because of the flight regime, the propeller did not autofeather. The approach was continued, however, as the aircraft descended through about 2,000ft., power was applied at the start of a go-around. Control was lost and the aircraft crashed.",1997,28.3
4092,1997-06-06,07:35,"Near Irumu, Congo",Bazair,?,Bunia - Kisangani,Vickers Viscount 781D,9Q-CWL,280,27,20,7,27,20,7,0,Crashed shortly after taking off. Fire in the cabin.,1997,100.0
4093,1997-06-10,00:00,"Mandalgobi, Mongolia",MIAT - Mongolian Airlines,?,Ulan Bator - Mandalgobi,Harbin Yunshuji Y-12 II,JU-1020,6,12,10,2,7,7,0,0,The aircraft crashed while attemping to land. Windshear. Lack of windshear equipment at the airport.,1997,58.33
4094,1997-07-03,03:49,"Madh Island, India",Elbee Airlines,?,Mumbai - Banglaor,Fokker F-27 Friendship 200,VT-SSA,10670,2,0,2,2,0,2,0,Shortly after taking off the cargo plane crashed into the ocean. The pilot lost control when he encountered severe weather conditions soon after taking off.,1997,100.0
4096,1997-07-09,09:30,"Suzano, Brazil",TAM (Brazil),283,Sao Jose dos Campos - Congonhas,Fokker 100,PT-WHK,11440,60,55,5,1,1,0,0,An explosion caused explosive decompression and a six-foot hole in the side of the fuselage. One passenger was sucked out and killed.  A small bomb containing only 7 ounces of explosives was placed under a passenger seat.  It is reported that the police believed the bomb was planted as part of a failed suicide attempt by one of the passengers.,1997,1.67
4098,1997-07-17,11:56,"Bandung, Indonesia",Sempati Air,304,Bangdung - Jakarta,Fokker F-27 Friendship 600,PK-YPM,10415,50,45,5,30,25,5,0,"The aircraft developed engine trouble (left engine caught on fire) shortly after taking off.  While attempting to make an emergency landing at Sulaiman AFB, the plane clipped roof tops of a housing project and crashed into a nearby field.",1997,60.0
4099,1997-07-18,10:32,"Goroka,  New Guinea",Goroka Air Services,?,Chimbu - Goroka,de Havilland Canada DHC-6 Twin Otter 300,P2-MMU,250,4,3,1,2,1,1,0,Crashed into Mt. Yasirua in poor weather. Navigational error. No published instrument flying procedures. No GPS used for primary navigation.,1997,50.0
4100,1997-07-29,00:00,"Calabar , Nigeria",ADC Airlines,?,Lagos - Calabar,BAC One-Eleven 203AE,5N-BAA,041,55,49,6,1,0,1,0,Overshot the runway in heavy rain and came to rest in brush.,1997,1.82
4101,1997-07-30,10:30,"Florence, Italy",Air Littoral,701,Nice - Florence,Aerospatiale ATR-42-512,F-GPYE,492,17,14,3,1,0,1,0,"The aircraft touched down at excessive speed, far down the runway threshold, bounced twice and overran the runway.",1997,5.88
4103,1997-08-07,12:36,"Miami, Florida",Fine Air,101A,Miami - Santo Domingo,McDonnell Douglas DC-8-61F,N27UA,45942/349,4,1,3,4,1,3,1,"Immediately after taking off the plane went into a nose-high attitude, stalled and crashed to the ground. The probable cause of the accident, which resulted from the airplane being misloaded to produce a more aft center of gravity and a correspondingly incorrect stabilizer trim setting that precipitated an extreme pitch-up at rotation, was (1) the failure of Fine Air to exercise operational control over the cargo loading process and  (2) the failure of Aeromar to load the airplane as specified by Fine Air. Contributing to the accident was the failure of the FAA to adequately monitor Fine Airs operational control responsibilities for cargo loading and the failure of the FAA to ensure that known cargo-related deficiencies were corrected at Fine Air.",1997,100.0
4104,1997-08-10,08:15,"Matsu Island, Taiwan",Formosa Airlines,7601,Taipei - Matsu,Dornier DO-228-212,B-12256,8220,16,14,2,16,14,2,0,The aircraft flew into a mountain and exploded in flames after a missed approach and while executing a go-around in rain and high winds. The pilot turned right instead of left when initiating the go-around.,1997,100.0
4105,1997-08-29,00:00,"Puerto Inirida, Venezuela",SATENA,?,San Felipe - Puerto Inirida,Pilatus PC-6 Turbo Porter / Cessna 206,FAC1115,820,12,10,2,12,10,2,0,Collided with a Cessna 206 (OB-1450) and crashed 3 miles from the airfield. Six killed on the Pilatus and 6 on the Cessna,1997,100.0
4106,1997-09-03,14:00,"Phnom Penh, Cambodia",Vietnam Airlines,815,Ho Chi Minh City - Phnom Penh,Tupolev TU-134,VN-A120,66360,66,60,6,65,59,6,0,"The plane was on a flight from Ho Chi Minh City to Phnom Penh when it crashed while making an approach to Pochentong International Airport in heavy rain. The plane clipped palm trees and exploded in flames after crashing into a rice paddy, one-half mile from the runway. The only survivor was a one-year-old boy. Pilot error. The captain failed to heed the warnings of the flight engineer and first officer that the plane was flying too low and failed to abort the landing.",1997,98.48
4107,1997-09-06,19:44,"Near Miri, Malaysia",Borneo Airways,238,Bandar Seri Begawan - Miri,Dornier 228-212,9M-MIA,8217,10,8,2,10,8,2,0,Struck tree tops and crashed into Lambir Hill while on approach to land at Miri.,1997,100.0
4108,1997-09-12,00:00,"Near Uvira, Zaire",TMK Air Commuter,?,Buknavu - Uvira,de Havilland Canada DHC-6 Twin Otter 300,9Q-CBO,735,22,21,1,22,21,1,0,The aircraft was destroyed when it flew into a hillside during an approach to Uvira.,1997,100.0
4111,1997-10-08,07:23,"Near Montrose, Colorado",Scenic Airlines,-,"Montrose, CO - Page, AZ",Cessna 208B Caravan I,N12022,208B-0432,9,8,1,9,8,1,0,"Collided with terrain at the 9,900 foot level on the Uncompahgre Plateau. The pilot's failure to maintain sufficient airspeed for undetermined reasons while maneuvering the airplane near maximum gross weight and aft center of gravity in or near instrument meteorological conditions, which resulted in a loss of control and entry into a stall/spin.",1997,100.0
4112,1997-10-10,22:23,"Nuevo Berlin, Uruguay",Austral Lineas Aeras (Argentina),2553,Posadas - Buenos Aires,McDonnell Douglas DC-9-32,LV-WEG,47446/561,74,69,5,74,69,5,0,"The aircraft crashed  near Nuevo Berlin, a town on the banks of the Uruguay River, after changing its route to avoid heavy rain and hail. A crater 25 feet deep crater was created where the plane crashed into the earth.  Icing of the pitot tubes. The pitot tubes froze after the aircraft passed through 49,000 ft. giving false speed readings leading to loss of control of the aircraft.",1997,100.0
